id,score,date,period,doc_dist,title,top2vec
1411700466,0.3789130557959583,2006-09-12,8,0.3541525,Border insecurity.,7
1151633085,0.3787850550088089,1992-07-16,7,0.19230501,Yugoslav refugees reaching Canada.,3
1238584921,0.3787710075809283,1983-03-14,7,0.17188777,"Refused twice, Bangladeshi wins refugee status.",12
1411869732,0.3786743715925093,2009-01-28,8,0.26397094,"Canadian Muslims have a fondness for democracy, peace-- and sharia law.",1
1143609114,0.3786694477105513,1998-08-14,7,0.2609629,Sailing in murky waters.,12
1371066594,0.3786590895785029,2006-11-18,8,0.18223424,CANADA.,1
1288397351,0.3785250212893872,1960-04-16,5,0.24954647,A Challenge to Ontario.,0
1291506261,0.3784315556007389,1949-10-10,4,0.25025737,Refugee Tells Aim To Transplant Estonian Nation.,0
1284639338,0.3784216431241662,1961-01-03,5,0.1516477,Total Admitted in 1960 Lowest in 10 Years.,0
1412690111,0.3783935195369347,2004-11-03,8,0.21223164,Church groups reject Sgro's proposal on refugee claimants.,2
1688077336,0.3783612248739278,2012-05-09,8,0.2287627,Shaping the face of Canada.,1
1412694056,0.3783290774524726,2005-11-14,8,0.3378505,How immigrants fit in.,1
1516433766,0.3782745816840631,1862-04-19,0,0.18643278,AFFAIRS AT QUEBEC.,0
1287172945,0.3782596130242148,1953-02-04,5,0.27496812,How Many Immigrants?.,0
1135440910,0.3781722592316676,1999-08-26,7,0.5411168,Few Chinese refugee claimants missing.,14
1238432909,0.3781260382160207,1987-02-19,7,0.39084166,Aid network for refugees grows as arrivals increase.,6
1366061666,0.3780612103901561,2005-04-19,8,0.24835622,Why the Liberals are targeting immigration.,1
1513573323,0.3780576279202094,2011-07-07,8,0.24187578,Letter to the Editor 1 -- No Title.,1
1270820270,0.3780145987117015,1966-10-17,5,0.22880808,An uninspiring document.,4
1238457951,0.3779770417035663,1987-07-31,7,0.17836086,"Foreign terrorists able to slip in undetected, Senate study finds.",8
1143798443,0.3779208879712685,1997-04-03,7,0.22616649,"Canada violating UN laws, group says.",2
1356000074,0.3778748562150677,1940-03-19,4,0.3246045,FINN REFUGEES SAID SEEKING CANADA HAVEN.,0
1134302483,0.3778586861396836,1999-07-31,7,0.19476368,Reform attacks limits on border guards' queries.,7
2273227119,0.3778391075061328,2016-09-14,8,0.3040317,Immigration is a net economic benefit--this is a story Canada should build on.,1
1143700478,0.3778302111395202,1995-02-21,7,0.21400826,Marchi defends refuge for HIV-positive Pole.,2
1412114473,0.3778219451525625,1927-10-03,4,0.22715238,IMMIGRATION DANGERS.,0
2605859114,0.3778154419872123,2018-10-22,8,0.25956234,Quebec politicians pandering to xenophobia forget that human rights are non-negotiable.,1
2122115948,0.3778124832184972,2015-02-20,8,0.20118883,Obama urges action to stem root causes of extremism.,3
1143239474,0.377804277669221,1998-03-13,7,0.23897693,Canada deports Venezuelan.,9
1140993627,0.377795452752898,1994-11-19,7,0.16613074,Canadians believe less in principle than in situational ethics.,9
1142980648,0.3777764371699233,1981-02-04,7,0.13921525,Canada and Iran.,12
1324240646,0.3777322245978796,1959-08-29,5,0.6206949,Problem of the Arab Refugees.,16
1325757690,0.3777055293731387,1952-02-23,5,0.2704276,On the Record.,0
1241441640,0.3776317309885535,1977-07-26,7,0.18862446,Letter to the Editor 2 -- No Title.,0
1366193022,0.3774890639481671,1923-09-17,4,0.22505778,Russian Refugees Working In Canadian Lumber Camp.,0
1270685158,0.3773618033846259,1965-07-12,5,0.18774119,Letter to the Editor 1 -- No Title.,0
1237458427,0.3773407806587883,1988-12-23,7,0.26304382,Visa requirement for Trinidadians called unfair by East Indian group.,12
1238756060,0.3773198831888928,1982-12-09,7,0.22514217,Amnesty urged for immigrants.,4
1151476052,0.377285118197976,1986-08-20,7,0.32789403,Letter to the Editor 2 -- No Title.,11
1238331933,0.3772727859886736,1988-07-21,7,0.24323171,Flood of refugee claims seen over next months.,8
1411814893,0.3772666051646891,2004-10-18,8,0.18804055,Suffer the refugee.,15
1289471557,0.3772415399322498,1954-08-09,5,0.21539575,The Need for Immigration.,0
1351359211,0.3772305822790064,1933-10-28,4,0.20020913,DEPORTATION OF BRITISHERS.,0
1368886083,0.3771854066852015,2002-06-25,8,0.18139434,Display Ad 14 -- No Title.,7
1283100520,0.3771818714195448,1963-02-28,5,0.21984664,Our Criminals.,0
1143152264,0.3771484178841177,1981-09-14,7,0.1300754,Permits becoming a scandal.,14
1142895550,0.3771482624093601,1981-10-28,7,0.2847179,Canada helps Polish exodus.,4
1356256367,0.3771072129037764,1941-03-11,4,0.24703054,No Racehorses With Refugees.,4
1350948947,0.3770846475465673,1937-07-22,4,0.3300653,"Have We ""Missed the Boat?"".",0
2605852699,0.3770784731601614,2018-09-13,8,0.500022,"Liberals say refugee queue will shrink, but wait times predicted to rise.",5
1223257781,0.377021831092234,1985-12-31,7,0.23565438,Immigration 'study'.,1
1435775751,0.3770189796636478,1926-11-23,4,0.3827455,FORKE IS PLANNING VISIT TO BRITAIN.,0
1143230117,0.3769852739303416,1981-12-30,7,0.193383,Polish sailors seek asylum.,0
1351261809,0.3768461943684912,1936-10-09,4,0.2312511,Wiser Laws Needed.,0
1325968867,0.3768327410306412,1943-12-21,4,0.29521272,Newly-Wed Soldiers Must Be Welcomed.,0
1313841650,0.3768070260144283,1946-11-16,4,0.30249104,May the Council Be Heard.,0
1237190830,0.3767219707391926,1989-08-22,7,0.1905239,"Rising ocean levels will create millions of refugees, Lewis says.",0
1284695527,0.3767105911736462,1962-06-07,5,0.2839747,Chinese Refugees.,0
1537642155,0.376632817687136,1887-04-16,2,0.2419923,CANADA AS A DUMPING GROUND.,0
1356234785,0.3765906744823721,1923-10-04,4,0.28079864,CONDITIONS ARE RIPE FOR GETTING INFLUX OF NEW IMMIGRATION.,0
1241362141,0.3765763743474062,1977-05-18,7,0.3363277,Quebec seeks right to select its immigrants.,4
2122271404,0.3765700453809424,2015-09-09,8,0.33738172,Red tape prevents Ottawa from keeping up with the public's desire to help.,3
1435801143,0.3765119202334176,1927-09-27,4,0.34809187,AN IMMIGRATION MENACE.,0
1237229631,0.3764854447271396,1988-03-23,7,0.26535904,Turks allowed to stay while cases examined.,6
2273299983,0.3764440370263024,2016-08-26,8,0.24330652,IMMIGRATION.,1
1288833709,0.3764238966697226,1957-03-09,5,0.22139058,Why Canada Trims Sail On Immigration Policies.,0
1237544037,0.3764200249648495,1984-06-01,7,0.19197364,"Program for illegal immigrants poorly conceived, lawyers say.",4
1366090920,0.3764088547230395,2006-02-24,8,0.30369395,It all comes down to immigration.,1
1143362420,0.3763865662420704,1998-06-05,7,0.19527046,Top court overrules refugee board.,9
1942933878,0.3763209966815128,2014-07-05,8,0.53896767,Federal Court ruling a further sign of strife between Ottawa and judiciary.,15
1240053696,0.3762289728292693,1973-10-31,6,0.15184449,Canadian in Chile: Ottawa should press junta to free refugees.,0
1239360106,0.3762249621142859,1976-02-17,6,0.24464111,Survey of attitudes.,1
1291265995,0.3761961526484094,1946-05-22,4,0.24418214,Those Leaving Canada Said Part of Picture On Immigration Policy.,0
2122187587,0.3761468000238014,2015-12-08,8,0.21464343,Refugee job hopes better in Western Canada.,1
2122304045,0.3761417850994286,2015-08-10,8,0.15769322,Tories vow ban on travel to terror havens.,3
1143023504,0.376136801614715,1993-07-01,7,0.28661105,Former Irish terrorist allowed to reargue refugee case.,9
1411884947,0.3761242852097362,2002-01-12,8,0.5054174,Rules of deportation.,9
1811383331,0.3760942001820685,2013-07-19,8,0.3334467,Medicare for all.,15
2748105431,0.3760581765971144,2019-01-19,8,0.17095506,"Rahaf was lucky, but what about the others?.",9
1238609940,0.3759999812179116,1983-06-16,7,0.17616455,"System at risk, Axworthy warns.",4
2273214757,0.3759486052986918,2016-02-06,8,0.24770455,"Yes, Uncle Sam, we are a problem. How can we help?.",7
1140536648,0.3759130804960562,1997-04-02,7,0.25887647,Multiculturalism.,1
1692760499,0.3758905257341654,2012-02-04,8,0.25679225,THE GOOD LIFE?.,1
1140734538,0.3758776457995824,1997-12-13,7,0.20274042,Is refugee determination fair?.,2
1151204647,0.3758543038950844,1991-02-21,7,0.17588171,LETTERS TO THE EDITOR.,2
1291396376,0.375794227071426,1949-12-02,4,0.28548628,Immigrant Talents Wasted.,0
1351917487,0.3757686872820325,1925-02-28,4,0.2601621,MAKING CANADIANS.,0
1352203746,0.3757335705780659,1929-02-06,4,0.25727564,OUR UNASSIMILATED PEOPLES.,0
1313758063,0.3757104562196111,1979-06-29,7,0.20079546,Canada willing to take more refugees.,0
1356238346,0.3756992352457162,1940-10-26,4,0.2602441,AMONG OURSELVES.,0
1140795615,0.3756236016008424,1995-09-12,7,0.19163895,"Refugees, women will suffer in plan's cuts, critics charge.",15
1516437891,0.3755607086154347,1862-10-27,0,0.24412139,EMIGRATION.,0
1142632188,0.3755576637833453,1981-06-13,7,0.15122336,Increased aid expected for immigrant programs.,0
1141713685,0.3755091818375178,1993-07-13,7,0.41422778,Pakistani ship monitored for refugees.,12
1270004682,0.3754950108158778,1967-02-24,5,0.2500011,House completes study of clauses.,8
1142797030,0.375459261487664,1994-02-14,7,0.1489365,Amnesty monitoring two issues.,9
1287467628,0.3754326289523699,1946-03-28,4,0.27694985,Immigration May Be Major Issue At P.C. Meeting.,0
1238365992,0.3754047169544598,1988-09-16,7,0.1738822,LETTERS TO THE EDITOR.,2
1138388574,0.3753782527446664,1999-11-06,7,0.1936796,Ottawa reconsidering refugee process.,2
1444942416,0.375348967861705,2010-10-15,8,0.32145995,HUMAN SMUGGLING.,13
1353725681,0.3752939178774436,1906-03-27,2,0.29059175,CANADIAN MIGRATION AND IMMIGRATION.,0
1237224378,0.3752202997243229,1988-04-21,7,0.16571546,Hoping for a voice.,0
1291217780,0.375209701582595,1956-05-14,5,0.22452661,'Cut Out This Nonsense'.,0
1411702479,0.375158494177083,2006-10-25,8,0.18839774,Refugees to press Ottawa on $550 landing fee.,15
1151239605,0.3751511950313227,1991-03-23,7,0.31839424,People at the mercy of the refugee system.,2
1143337177,0.3751077893184039,1994-10-27,7,0.2799661,Toronto has been hardest hit in shouldering the costs of immigration.,1
2748170195,0.3750907469132971,2019-04-30,8,0.31040567,Let's not talk about immigration.,5
1140791069,0.3750228687798346,1995-09-28,7,0.14544696,"Separation means borders, Johnson says.",1
1241433009,0.3750142045598466,1977-07-08,7,0.45575285,Cullen persuades immigration committee.,4
1287304626,0.3749938357402618,1952-12-13,5,0.1758509,Young Politicians Back Principles Of Human Rights.,0
1143451119,0.374945865411865,1993-06-02,7,0.17263477,Language restriction.,1
2748104790,0.3749307819521241,2019-02-09,8,0.21431644,Ottawa rejects Quebec's call to impose conditions on would-be immigrants.,1
1151468125,0.3748963720377299,1986-08-16,7,0.42734972,"Won't press for answers, group says.",11
2122313077,0.3748881451462663,2015-12-22,8,0.24596398,Putting refugees to work requires all hands on deck.,1
2606145672,0.3746422309803596,2018-03-24,8,0.2719505,The dangers in Ottawa's racism tour.,1
1135036971,0.3746266639179939,1999-05-07,7,0.21057495,A guide to the arriving Kosovo refugees.,3
1411895719,0.3746262434245778,2003-05-17,8,0.15195026,The eyes of Texas are upon you- and everyone else.,7
1238514514,0.374587989144346,1987-08-15,7,0.35443178,"Immigration staff could kick down doors, lawyers warn.",8
1282731278,0.3745546534436733,1964-10-21,5,0.23746556,Useful.,0
1400750196,0.3745418681046322,2000-08-04,7,0.18349056,"Multiculturalism, Canadian-style, lauded.",1
1237211244,0.3745134690829187,1989-12-14,7,0.18125597,Hong Kong sends the Vietnamese back.,0
1366265709,0.3744856779920064,1927-09-28,4,0.3070976,BRITISH IMMIGRATION.,0
2606134474,0.3744759322976621,2018-01-10,8,0.41349012,Salvadorans not looking to Canada: Hussen.,5
1291419335,0.3744186534007125,1987-12-03,7,0.2120108,ACROSS CANADA.,11
1356960141,0.3744160738291452,2002-05-01,8,0.21509193,Letter to the Editor 1 -- No Title.,7
1411830164,0.3744095684794441,2006-06-12,8,0.5265184,Rights of detainees goes before top court.,9
1352159507,0.3744077138089577,1928-10-18,4,0.27402133,HUMORIST-ECONOMIST TALKS IMMIGRATION.,0
1412056487,0.3743450944515649,1925-11-27,4,0.24989092,NEW PLAN TO SECURE FLOOD OF SETTLERS IS BEING PERFECTED.,0
1323642084,0.3742726964442939,1947-10-06,4,0.28207612,Rabbi Suggests Personal Tests for DP Doctors.,0
1289626495,0.3742106533238608,1954-09-17,5,0.2297564,One in Four.,0
1151695182,0.3742007480622225,1992-05-13,7,0.22720611,Reason for unrest.,1
1125780742,0.3741160253551871,2001-11-07,7,0.21050297,Refugee claimants vanish.,7
1369137721,0.3741156541110738,2004-10-04,8,0.17841512,Proposed U.S. hill creates refugee hurdles.,9
1239616189,0.3741038840219846,1975-06-03,6,0.17726864,Classify them Canadian.,1
1323569684,0.374055147212657,1939-06-15,4,0.23031306,IMMIGRATION MEANS EMPLOYMENT.,0
1241378039,0.3740429547063365,1977-06-17,7,0.49942255,Immigration bill amendment gives grounds for re-hearings.,4
1355004122,0.3740388923021057,1922-03-20,4,0.2996196,HOST OF JEWS HOPE TO ENTER AS IMMIGRANTS.,0
1284665234,0.3740293362255486,1961-07-31,5,0.2582579,Selective Immigration.,0
1313702407,0.3739832645036947,1965-09-25,5,0.23632136,Government Intends to Remedy Shortcomings.,0
1138549559,0.3738350266847412,1999-08-17,7,0.15507554,FIFTH COLUMN.,1
1400723092,0.3738312095832466,1993-01-12,7,0.3395987,"Unchecked immigration may hinder economy, study says.",1
1238468341,0.3737891781913127,1987-05-05,7,0.26394147,Refugee claimants to seek entry again.,6
2459964609,0.3737566029579071,2017-02-17,8,0.13132015,Condemn prejudice against Muslims.,5
1351715553,0.3737406489293013,1939-02-03,4,0.22691049,"GUARD NEEDED AGAINST ISMS,' CAVELL WARNS.",0
1125700707,0.3736182174689041,2001-10-05,7,0.5297793,Manley doubts perimeter idea.,7
1289493105,0.3734133881191808,1954-08-10,5,0.2220764,Wrong Kind of Thinking.,0
1142176154,0.3733592614014129,1994-03-22,7,0.20946284,Letter to the Editor 1 -- No Title.,0
1270303171,0.3733346055704663,1967-09-26,5,0.24454989,Letters to the editor.,0
1144147304,0.373331004875048,1990-05-12,7,0.32527632,"Special deportation process violates rights, court rules.",9
1143893149,0.3733133030091552,1991-04-27,7,0.2477647,Fast track installed for refugees.,2
1688071176,0.3733075801778389,2012-03-30,8,0.15319623,Display Ad 15 -- No Title.,1
2459895958,0.3732061295606075,2017-01-24,8,0.20132706,Brexit's nuances.,0
1151561142,0.3731586867759242,1992-07-24,7,0.13821723,Immigration falling short of target.,1
1270514087,0.3731194817570272,1965-05-24,5,0.2358814,Keeping Canada white.,0
1356540292,0.3731095139953684,1924-04-04,4,0.2616893,CANADA AND THE QUOTA.,0
1140340407,0.3730913279364529,1998-03-14,7,0.14451137,"Canada's doors closed to Cuba's criminals, Robillard says.",4
2610132466,0.3730392283096446,2018-04-21,8,0.15628636,CORRECTION.,15
1513552831,0.3730071042160866,2011-02-09,8,0.39299697,The unfearful perimeter.,7
1151235775,0.3729965968466314,1991-05-04,7,0.2373187,MP opposes refugee claim of 'visitor' he supported.,2
1354799592,0.3729418008681848,1927-06-24,4,0.29610217,Spirit of the Press.,0
1134346358,0.3729032889118973,1999-11-19,7,0.1902274,"Ottawa must be 'faster, better, smarter' at admitting immigrants, Caplan says.",1
1426367322,0.3727898208715767,2003-02-20,8,0.15832786,"Holocaust denier wants refugee status, group says.",12
2459844513,0.37278427733032,2017-01-05,8,0.2198953,Why Canadian norms and values matter.,1
1354588861,0.3727722781817251,1923-04-16,4,0.20031762,Says Canada Can Come Back Without Radical Scheme.,0
1325722340,0.3727560800117058,1947-07-09,4,0.23894365,Sticking To A Bad System.,0
1444947158,0.3727358343829253,2010-11-02,8,0.46971318,IMMIGRATION.,13
1444803818,0.3727354224339117,2010-08-13,8,0.55501413,THE SEIZURE OF THE SUN SEA.,13
1435642641,0.3726971623365515,1928-09-20,4,0.19739759,"International Grabfest of Land In ""Colonizing"" Canadian West Portends Racial Checkerboard.",0
1288541758,0.3726886484106141,1959-12-22,5,0.2751543,Canada and the Refugees.,0
1352141588,0.372650011443207,1931-02-05,4,0.21816084,CHIEF JUSTICE SPEAKS OUT.,0
1151479253,0.3726092672055145,1992-01-09,7,0.34378892,Handling of refugee claims criticized.,2
1240638973,0.3725738876592752,1982-11-02,7,0.19476649,Rules to ease jobless rate will curb immigration: Axworthy.,0
1326311800,0.3725564924017963,1958-09-18,5,0.22449163,The Emigration of West Indians.,0
1151131314,0.3725404457165048,1991-10-02,7,0.35393375,Group urges halt to deportations.,6
1325927270,0.3725308698375284,1937-02-10,4,0.28610376,Too Many Undesirables.,0
1124997297,0.3725247538213012,2000-04-14,7,0.4664903,Refugee issue still dogs Chretien.,16
1400816315,0.3725113266906182,2009-09-25,8,0.4133867,THE LOGISTICS.,9
1435812154,0.3724857847153213,1931-05-11,4,0.29620934,DEPORTATION TOTAL KEEPS INCREASING.,0
1354482705,0.3724301029987278,1929-11-12,4,0.2796223,'QUALIFIED REFUSAL ISSUED BY ANDERSON IN MENNONITE PLEA.,0
1288406031,0.3724131118380821,1960-06-10,5,0.2056764,Chance Ruled Out in Immigrant Selection: Mrs. Fairclough.,0
1284795059,0.372403344460706,1961-02-15,5,0.16531159,Canadian by Choice.,1
1238289536,0.3723244981212419,1988-02-05,7,0.17883621,$3 million in welfare paid monthly to refugee claimants.,12
1239270103,0.3722947707339428,1979-07-24,7,0.13667144,Evil behind the agony.,3
1238273147,0.3722855494198334,1978-11-22,7,0.19236203,Canada to accept batch of up to 175 boat people.,0
1291525091,0.3721672147142022,1955-04-23,5,0.26745233,A Blushing Maple Leaf.,0
2459919722,0.372153574985153,2017-01-28,8,0.1931681,Trump bars entry to Syrian refugees.,3
1325759383,0.3721326011432792,1957-10-18,5,0.21425731,Who Cut Off Settlers?' MP's Argue Blame.,4
1316272811,0.3721061243096596,1959-09-25,5,0.2678854,A Humanitarian Scheme.,0
1435593749,0.3721039775883657,1992-11-28,7,0.2026222,"Focus on deportations, B'nai Brith report urges.",9
1287589559,0.3720875685554018,1951-07-14,4,0.2166916,Canadians Rush to Get Entrance Visas for U.S..,0
1366273200,0.3720709036438903,1927-05-10,4,0.24439338,RETALIATION URGED IF THE STATES INSIST ON NEW REGULATIONS.,0
1238513590,0.3720309486695935,1987-08-12,7,0.10726383,Lawyer battles bureaucratic obfuscation in aiding refugees.,2
1151468632,0.3719373618779354,1986-08-19,7,0.22468235,Tamils rate same help as any other refugees.,11
1240084343,0.3719267085956574,1973-11-17,6,0.18302038,PARLIAMENT.,0
1368275791,0.3719228178980914,2003-09-26,8,0.34647107,Terror suspects pose no risk.,9
1444885137,0.3718752035448886,2010-04-24,8,0.21469665,MULTICULTURALISM.,1
1124970173,0.3717635904499631,1980-02-09,7,0.17846695,"No conscious decision on dodgers, PM says.",7
1368108137,0.3717477974605997,2003-05-29,8,0.25882345,"Rights suffer setback, Amnesty charges.",9
1143082314,0.3717380297066595,1981-07-13,7,0.21761182,A lead from Manitoba.,3
1237671057,0.371734002609052,1989-01-24,7,0.25866508,Jailing of refugee claimants in U.S. assailed.,6
2122263518,0.3715893208987637,2015-10-05,8,0.13383514,Letter to the Editor 1 -- No Title.,0
1143982435,0.3715555497210119,1986-12-22,7,0.18712121,Quebecfeels budget pinch as refugees keep arriving.,5
1366072695,0.3715186690928859,2005-07-21,8,0.13786413,Group seeks landed status for the forgotten.,2
1124949286,0.3715141505570956,2000-05-11,7,0.1746857,Review slams CSIS treatment of refugees.,9
1237345147,0.3713636062289875,1988-03-22,7,0.23468803,Decision on 40 Turks left with Quebec.,6
1282718173,0.3713526289012173,1964-10-10,5,0.25514707,Are the British ideal Canadian citizens.,1
1135036395,0.3712680423258586,1999-05-05,7,0.17004801,248 refugees from Kosovo reach sanctuary in Canada.,12
1356217515,0.3712507503636401,1928-08-14,4,0.25109857,"BRITISH IMMIGRANTS ARE CANADA'S NEED, SAYS PREIER KING.",0
1151473999,0.3712484138695394,1986-08-13,7,0.4911738,A passage to Canada.,11
1151142318,0.371226275138476,1990-03-16,7,0.23423444,Ex-official decries immigration 'propaganda' in B.C..,1
1352084957,0.371213891889689,1928-06-11,4,0.26019865,THE LESSON OF THE U.S..,0
1323414198,0.3711715922139772,1946-11-09,4,0.20256197,Rebuff Soviet On Refugee Repatriation.,0
1282949775,0.3711639347857557,1964-04-30,5,0.2243555,"Relax Policies On Immigration, Whip Suggests.",0
2273294030,0.3711561208792273,2016-03-01,8,0.25561267,More Syrians could mean fewer other refugees: Ottawa.,3
1695841422,0.3711437887357576,2012-07-06,8,0.20648363,Failed asylum seekers to be paid to leave voluntarily.,15
1239615176,0.3711192550924267,1975-05-09,6,0.17489953,95 refugees arrive today in Toronto.,11
2459648705,0.3711149283412639,2017-03-08,8,0.18886371,Trump immigration goals go beyond wall.,1
1288428008,0.3711090688703435,1959-01-15,5,0.19837394,Robert Duffy.,0
1354906101,0.3710953073782903,1931-08-19,4,0.21953073,"IMMIGRATION LAWS ARE FAIR TO BRITISH, IS OTTAWA'S REPLY.",0
1312493287,0.3710047705510236,1987-12-18,7,0.17424245,Congress changes law that barred foreigners considered 'political'.,4
1239272453,0.3709655685528731,1979-06-28,7,0.19516449,It's up to us.,3
1291533671,0.3709275531519495,1988-03-25,7,0.21097782,"Iranians slipped into Canada, Weiner says.",6
1282812090,0.3709153187454312,1963-12-28,5,0.21653844,Good Advice for Quebec.,0
1239495578,0.3707413371137728,1975-10-23,6,0.2415665,Toward a new concept in immigration.,4
1284570964,0.3707097457472061,1962-05-21,5,0.22726044,"Chinese Need Green Light, Fairclough Says.",0
1237485710,0.3707039858526738,1984-02-29,7,0.2636293,Curbs sought to stop illegal immigrants.,4
1356585581,0.3707026513262718,1922-12-27,4,0.29981506,LIGHT IMMIGRATION CANADA'S PROSPECT TILL TIMES IMPROVE.,0
1143615334,0.3706857039184596,1997-04-15,7,0.2120163,Ontario.,0
1351335743,0.3706708721764544,1938-10-21,4,0.30631754,LIMIT URGED ON REFUGEES.,0
2748095336,0.3706689467590099,2019-02-14,8,0.23727842,"In Quebec, swiping left on immigration.",1
1323408558,0.3706488889310361,1946-01-16,4,0.28623202,"Barriers to Immigration Seen Economic, Not Racial.",0
1435593934,0.3706214574132411,1992-11-26,7,0.19051187,Terrorist passes first test in claim for refugee status.,2
1125619024,0.3705544323273208,2001-10-06,7,0.16326037,Which liberties would you be willing to surrender.,1
1239273511,0.3705493012468058,1979-09-19,7,0.1491154,Thousands thought to be in Canada.,4
1513531890,0.3704978569239381,2011-11-18,8,0.23395044,Warning sounded about crime bill's sweeping implications for foreign workers.,4
1284886604,0.3704582471755639,1962-01-11,5,0.24942835,Population Explosion.,0
1239291449,0.3704476170511943,1979-12-06,7,0.15628678,Display Ad 32 -- No Title.,0
1242159753,0.3704304844835798,1970-09-03,6,0.23582074,Immigration.,0
1151393802,0.3704025388238166,1981-06-17,7,0.1539453,Ottawa trims millions spent on refugees.,0
1444804874,0.3703754043820602,2010-08-12,8,0.45801112,MIGRANT SHIP'S IMMINENT ARRIVAL.,13
1289257039,0.370367641179375,1956-11-26,5,0.21538648,"U.K., France Open Doors To Hungarian Refugees.",0
1325771231,0.3702498396894959,1946-11-02,4,0.31755683,Cabinet Has the Authority.,0
1351571926,0.3701684904496958,1911-04-13,3,0.22891288,THE SWING TO LIBERALISM.,0
1151791945,0.3701471756893468,1992-11-13,7,0.13144846,Politics like baseball.,1
1513516328,0.3701262905892546,2011-07-30,8,0.260349,Unfair labelling.,15
2606084088,0.370121143684345,2018-05-19,8,0.4230269,"Nigeria to discourage border crossers, Hussen says.",5
1151788595,0.3700583072376601,1992-12-21,7,0.19464283,Prisoners in their own homes.,2
1143705076,0.3699442884281579,1994-07-02,7,0.14851975,COMING HOME.,1
1125459637,0.3699126328040986,2000-01-27,7,0.32598376,Canadian border raises few hackles outside hearing.,7
1125414805,0.3698393979132033,2000-02-11,7,0.17887385,Give family refuge.,15
1371053353,0.369811177513931,2006-09-08,8,0.40478173,Groups blast U.S. border-travel plans.,7
1323589022,0.3698008537111885,1943-12-08,4,0.30170527,Large Influx of Right People Declared Aid to Canada's Growth.,0
2459956706,0.3697510610305302,2017-02-27,8,0.4201767,Ottawa unsure if border crossing a trend.,5
1323614174,0.3697015789020936,1947-05-08,4,0.31876224,Congress Upholds Jews For Entry to Canada.,0
1326073252,0.3696673231251969,1938-10-19,4,0.32328182,AID NOT ASKED FOR REFUGEES.,0
1314025018,0.3696632142424768,1957-06-27,5,0.26587868,Refugees Welcomed.,0
1288387880,0.3696544477734967,1960-02-03,5,0.23380399,Canada and the Refugees.,0
1288563290,0.369634567053928,1958-05-23,5,0.2606221,Promise and Reality for Immigrants.,0
1284673513,0.3696279392748046,1961-08-03,5,0.15333882,Ethnic Paper Backs Deporting of Criminals.,0
1137049924,0.3696095540314885,1996-10-29,7,0.30534852,Quebec poll indicates tolerance.,1
1291407281,0.3694510207489001,1987-12-05,7,0.22979438,Keeping the door open.,0
1240625674,0.3694216272272391,1982-08-18,7,0.26471442,Senate passes immigration bill.,8
1371134617,0.3693991063164655,2008-03-20,8,0.25509435,FEDERAL POLITICS.,8
1142559370,0.3693837542015881,1981-04-11,7,0.2281468,High stakes for Canadians in maintaining world order.,3
1289244516,0.3693771908191774,1956-11-27,5,0.16154869,"Open Doors to Refugees, Readers Urge.",0
2121483157,0.3693716483025083,2015-09-05,8,0.3154434,"A calamity for many years, and many reasons, to come.",3
1366059766,0.3693601553634861,2005-04-06,8,0.19321838,FEED THE GOAT.,7
2273307687,0.3692701211061298,2016-09-08,8,0.2542441,A season of immigration politics is coming.,1
1151749443,0.3692034866317288,1992-12-14,7,0.22218898,"Aeroflot's passengers, Canada's refugees.",2
1151539075,0.3691992039130442,1992-06-19,7,0.33160436,THE NEWS.,4
1282668872,0.3691850499331681,1964-02-25,5,0.2543061,Immigration.,0
1351859938,0.3691453211642761,1922-11-18,4,0.2978538,OUR IMMIGRATION POLICY.,0
2273306072,0.3691071761895861,2016-09-08,8,0.17561981,Letter to the Editor 1 -- No Title.,0
1537063535,0.3690922265648107,1885-11-28,1,0.24766651,SOME PLAIN TALK.,0
1239479145,0.3690038997928986,1975-09-25,6,0.26106203,Crime rate found lower.,1
1239312944,0.3688992518858452,1979-12-21,7,0.22561166,Letters to the editor.,0
1513582413,0.3688961734874764,2011-09-01,8,0.1474864,Terror-wing inmates denounce 'savagery'.,9
1354766178,0.3688377080310198,1926-09-20,4,0.29184487,ALBERTA WANTS SETTLERS.,0
1368898878,0.368826641544271,2002-12-10,8,0.36760947,Sniping at Washington hurts us.,7
2121472780,0.3688254488513511,2015-11-28,8,0.45338503,Supreme Court strikes down entry laws on human smugglers.,13
1241733756,0.3688069570639424,1971-11-15,6,0.21043718,Amnesty.,0
1325693022,0.3687602388829631,1944-02-01,4,0.29244477,Let Immigrants Assist In Developing Canada.,0
1289100161,0.3687190803342355,1955-11-15,5,0.23336816,More Bridges Needed.,0
2273257155,0.3687027913561254,2016-09-07,8,0.29883677,The real threat: immigration or Leitch's divisive politics?.,1
2273280890,0.3686462800061095,2016-09-16,8,0.20175508,"Resistance to immigration 'nothing new,' Trudeau says.",3
1238505323,0.3686427128714622,1987-07-22,7,0.46422583,"Asian not told of rights, officer says.",12
1366188350,0.368608580444185,1922-12-07,4,0.33670262,SEEK DOMINION HELP TO SETTLE REFUGEES.,0
1354527122,0.3685519270438208,1930-12-10,4,0.15674925,DEPORTATION FACTS COMPILED AT BORDER FOR OTTAWA ACTION.,0
1125607224,0.3685019620429464,2001-09-01,7,0.19010188,Australia and the refugees.,13
1140772475,0.3684205519848961,1997-05-17,7,0.17106245,Letters to The Books Editor.,0
